timestamp,response,url,clientip,"machine.os",tags
"Feb 19, 2023 @ 15:30:32.630",200,"https://artifacts.elastic.co/downloads/elasticsearch/elasticsearch-6.3.2.tar.gz","169.147.101.215",osx,"success, info"
"Feb 19, 2023 @ 15:27:52.869",503,"https://www.elastic.co/downloads/beats/metricbeat","209.50.125.228","win 8","success, security"
"Feb 19, 2023 @ 15:27:20.990",200,"https://artifacts.elastic.co/downloads/apm-server/apm-server-6.3.2-amd64.deb","132.27.151.180",ios,"success, security"
"Feb 19, 2023 @ 15:26:21.369",200,"https://artifacts.elastic.co/downloads/beats/metricbeat/metricbeat-6.3.2-i686.rpm","54.2.185.190","win 8","success, info"
"Feb 19, 2023 @ 15:25:05.069",200,"https://cdn.elastic-elastic-elastic.org/styles/semantic-ui.css","230.185.0.216","win xp","success, info"
"Feb 19, 2023 @ 15:18:23.471",200,"https://cdn.elastic-elastic-elastic.org/styles/ad-blocker.css","152.9.79.50","win xp","success, security"
"Feb 19, 2023 @ 15:16:11.061",200,"https://cdn.elastic-elastic-elastic.org/styles/semantic-ui.css","239.23.215.100","win 7","success, info"
"Feb 19, 2023 @ 15:12:48.468",200,"https://artifacts.elastic.co/downloads/kibana/kibana-6.3.2-windows-x86_64.zip","69.186.242.156",ios,"success, info"
"Feb 19, 2023 @ 15:11:37.332",200,"https://www.elastic.co/downloads/apm","221.224.196.224",osx,"success, info"
"Feb 19, 2023 @ 15:09:55.337",200,"https://www.elastic.co/downloads/elasticsearch","44.110.205.198","win 7","error, info"
"Feb 19, 2023 @ 15:06:41.163",200,"https://artifacts.elastic.co/downloads/kibana/kibana-6.3.2-windows-x86_64.zip","186.153.168.71","win 8","success, security"
"Feb 19, 2023 @ 15:01:03.895",200,"https://cdn.elastic-elastic-elastic.org/styles/ad-blocker.css","90.102.127.25",osx,"warning, security"
"Feb 19, 2023 @ 14:58:31.470",200,"https://artifacts.elastic.co/downloads/elasticsearch/elasticsearch-6.3.2.deb","252.177.62.191",ios,"success, security"
"Feb 19, 2023 @ 14:58:21.842",200,"https://www.elastic.co/downloads/beats/filebeat","143.83.40.13",osx,"success, security"
"Feb 19, 2023 @ 14:58:08.635",200,"https://artifacts.elastic.co/downloads/beats/filebeat/filebeat-6.3.2-linux-x86.tar.gz","223.112.248.233",ios,"success, info"
"Feb 19, 2023 @ 14:56:22.383",200,"https://artifacts.elastic.co/downloads/beats/filebeat/filebeat-6.3.2-linux-x86.tar.gz","209.2.133.228",ios,"success, info"
"Feb 19, 2023 @ 14:53:40.463",200,"https://www.elastic.co/downloads/beats","30.145.143.210","win 8","success, info"
"Feb 19, 2023 @ 14:52:39.108",200,"https://artifacts.elastic.co/downloads/beats/filebeat/filebeat-6.3.2-linux-x86_64.tar.gz","37.27.50.6",osx,"success, info"
"Feb 19, 2023 @ 14:51:09.621",200,"https://www.elastic.co/downloads/apm","61.246.242.26","win 8","success, info"
"Feb 19, 2023 @ 14:51:00.488",200,"https://www.elastic.co/downloads/apm","25.181.253.214","win 8","success, info"
"Feb 19, 2023 @ 14:50:49.086",200,"https://artifacts.elastic.co/downloads/kibana/kibana-6.3.2-linux-x86_64.tar.gz","124.213.214.72","win 7","success, info"
"Feb 19, 2023 @ 14:44:59.673",200,"https://artifacts.elastic.co/downloads/kibana/kibana-6.3.2-linux-x86_64.tar.gz","243.33.62.107","win xp","success, security"
"Feb 19, 2023 @ 14:42:10.239",404,"https://artifacts.elastic.co/downloads/apm-server/apm-server-6.3.2-windows-x86.zip","187.55.100.154","win 8","success, security"
"Feb 19, 2023 @ 14:41:24.519",503,"https://artifacts.elastic.co/downloads/elasticsearch/elasticsearch-6.3.2.zip","255.205.14.152","win 8","success, info"
"Feb 19, 2023 @ 14:35:51.071",200,"https://artifacts.elastic.co/downloads/beats/filebeat/filebeat-6.3.2-linux-x86.tar.gz","118.64.135.167","win xp","success, info"
"Feb 19, 2023 @ 14:31:18.365",200,"https://www.elastic.co/downloads/elasticsearch","230.40.131.128","win xp","success, info"
"Feb 19, 2023 @ 14:30:02.432",200,"https://www.elastic.co/downloads","65.240.119.220","win 8","success, info"
"Feb 19, 2023 @ 14:28:24.797",200,"https://www.elastic.co/products","159.64.35.129","win xp","success, info"
"Feb 19, 2023 @ 14:27:09.655",200,"https://www.elastic.co/solutions/app-search","36.101.10.11",osx,"success, info"
"Feb 19, 2023 @ 14:25:41.372",200,"https://artifacts.elastic.co/downloads/apm-server/apm-server-6.3.2-windows-x86.zip","68.78.171.227",osx,"success, info"
"Feb 19, 2023 @ 14:21:04.092",200,"https://artifacts.elastic.co/downloads/kibana/kibana-6.3.2-windows-x86_64.zip","69.132.100.141","win xp","success, info"
"Feb 19, 2023 @ 14:19:40.556",200,"https://artifacts.elastic.co/downloads/elasticsearch/elasticsearch-6.3.2.zip","90.161.214.2",osx,"success, info"
"Feb 19, 2023 @ 14:17:24.177",200,"https://artifacts.elastic.co/downloads/apm-server/apm-server-6.3.2-windows-x86.zip","233.78.21.130",ios,"success, info"
"Feb 19, 2023 @ 14:11:46.263",200,"https://www.elastic.co/solutions/apm","137.194.72.25","win 8","error, login"
"Feb 19, 2023 @ 14:08:52.903",200,"https://www.elastic.co/downloads/beats","167.118.98.208","win 7","success, info"
"Feb 19, 2023 @ 14:08:18.609",200,"https://www.elastic.co/downloads/beats","52.244.4.148","win xp","success, info"
"Feb 19, 2023 @ 14:08:02.219",503,"https://artifacts.elastic.co/downloads/apm-server/apm-server-6.3.2-windows-x86.zip","246.139.130.246","win 7","success, login"
"Feb 19, 2023 @ 14:06:16.139",200,"https://artifacts.elastic.co/downloads/elasticsearch/elasticsearch-6.3.2.tar.gz","123.217.24.241","win 7","success, info"
"Feb 19, 2023 @ 14:03:56.206",200,"https://artifacts.elastic.co/downloads/elasticsearch/elasticsearch-6.3.2.deb","193.26.137.221","win 7","success, info"
"Feb 19, 2023 @ 14:02:31.544",200,"https://www.elastic.co/downloads/enterprise","248.150.117.171","win xp","success, security"
"Feb 19, 2023 @ 13:57:42.413",200,"https://elastic-elastic-elastic.org/people/type:astronauts/name:gennady-padalka/profile","79.156.49.129",osx,"warning, info"
"Feb 19, 2023 @ 13:55:12.117",200,"https://cdn.elastic-elastic-elastic.org/styles/ad-blocker.css","134.157.177.139","win 7","error, info"
"Feb 19, 2023 @ 13:53:01.464",200,"https://artifacts.elastic.co/downloads/elasticsearch/elasticsearch-6.3.2.tar.gz","43.86.71.5","win 7","success, info"
"Feb 19, 2023 @ 13:47:21.252",404,"https://artifacts.elastic.co/downloads/elasticsearch/elasticsearch-6.3.2.deb","200.76.93.202",osx,"warning, info"
"Feb 19, 2023 @ 13:42:22.238",200,"https://www.elastic.co/downloads/elasticsearch","119.73.170.50","win xp","warning, security"
"Feb 19, 2023 @ 13:38:55.846",200,"https://www.elastic.co/downloads/beats/metricbeat","85.128.150.229","win 8","success, info"
"Feb 19, 2023 @ 13:37:00.179",200,"https://artifacts.elastic.co/downloads/beats/metricbeat/metricbeat-6.3.2-amd64.deb","138.77.47.65","win xp","success, info"
"Feb 19, 2023 @ 13:35:49.014",200,"https://cdn.elastic-elastic-elastic.org/styles/pretty-layout.css","70.148.16.157",osx,"success, info"
"Feb 19, 2023 @ 13:33:46.037",200,"https://www.elastic.co/solutions/metrics","156.43.22.161","win 8","success, info"
"Feb 19, 2023 @ 13:33:17.402",200,"https://artifacts.elastic.co/downloads/beats/filebeat/filebeat-6.3.2-linux-x86.tar.gz","136.30.209.201","win 8","success, security"
"Feb 19, 2023 @ 13:25:53.496",200,"https://cdn.elastic-elastic-elastic.org/styles/ads.css","155.21.88.247","win 8","warning, info"
"Feb 19, 2023 @ 13:24:51.620",200,"https://cdn.elastic-elastic-elastic.org/styles/pretty-layout.css","80.147.97.247","win xp","success, info"
"Feb 19, 2023 @ 13:22:08.334",200,"https://www.elastic.co/downloads/beats","88.209.41.99","win 7","success, security"
"Feb 19, 2023 @ 13:21:32.803",200,"https://cdn.elastic-elastic-elastic.org/styles/pretty-layout.css","143.167.161.41","win 8","success, info"
"Feb 19, 2023 @ 13:21:20.293",200,"https://artifacts.elastic.co/downloads/kibana/kibana-6.3.2-linux-x86_64.tar.gz","85.130.95.75","win 7","success, security"
"Feb 19, 2023 @ 13:21:17.050",200,"https://cdn.elastic-elastic-elastic.org/styles/ads.css","216.23.106.230",osx,"success, security"
"Feb 19, 2023 @ 13:15:50.871",200,"https://www.elastic.co/downloads","167.102.134.37","win xp","success, info"
"Feb 19, 2023 @ 13:15:09.288",200,"https://www.elastic.co/downloads/enterprise","230.58.7.204","win 8","warning, security"
"Feb 19, 2023 @ 13:13:59.287",200,"https://www.elastic.co/downloads/elasticsearch","139.177.77.124","win 8","warning, info"
"Feb 19, 2023 @ 13:06:41.277",200,"https://elastic-elastic-elastic.org/people/type:astronauts/name:musa-manarov/profile","192.198.214.108","win xp","success, info"
"Feb 19, 2023 @ 12:59:18.577",200,"https://www.elastic.co/downloads","111.230.171.28","win 7","success, info"
"Feb 19, 2023 @ 12:54:35.709",200,"https://www.elastic.co/downloads/elasticsearch","111.35.144.213",osx,"success, info"
"Feb 19, 2023 @ 12:54:04.997",200,"https://cdn.elastic-elastic-elastic.org/styles/ad-blocker.css","223.13.224.145","win 8","success, login"
"Feb 19, 2023 @ 12:51:59.923",200,"https://artifacts.elastic.co/downloads/beats/filebeat/filebeat-6.3.2-linux-x86_64.tar.gz","129.11.135.241",osx,"success, info"
"Feb 19, 2023 @ 12:51:00.833",200,"https://www.elastic.co/downloads/enterprise","236.132.209.242","win xp","success, info"
"Feb 19, 2023 @ 12:43:01.150",200,"https://cdn.elastic-elastic-elastic.org/styles/main.css","129.110.223.27",osx,"success, info"
"Feb 19, 2023 @ 12:42:11.165",404,"https://artifacts.elastic.co/downloads/elasticsearch/elasticsearch-6.3.2.tar.gz","111.42.223.209","win 7","success, info"
"Feb 19, 2023 @ 12:41:36.434",200,"https://www.elastic.co/downloads/beats","60.46.123.55",ios,"error, info"
"Feb 19, 2023 @ 12:37:43.009",200,"https://artifacts.elastic.co/downloads/kibana/kibana-6.3.2-windows-x86_64.zip","226.121.236.73","win xp","success, info"
"Feb 19, 2023 @ 12:30:55.280",200,"https://www.elastic.co/downloads/elasticsearch","79.174.20.168",osx,"success, info"
"Feb 19, 2023 @ 12:30:36.606",200,"https://artifacts.elastic.co/downloads/apm-server/apm-server-6.3.2-amd64.deb","9.16.178.89","win xp","success, security"
"Feb 19, 2023 @ 12:27:30.385",200,"https://cdn.elastic-elastic-elastic.org/styles/semantic-ui.css","17.63.190.199","win xp","success, security"
"Feb 19, 2023 @ 12:25:57.001",200,"https://artifacts.elastic.co/downloads/beats/filebeat/filebeat-6.3.2-linux-x86.tar.gz","144.10.243.119","win 8","success, login"
"Feb 19, 2023 @ 12:25:31.019",200,"https://artifacts.elastic.co/downloads/kibana/kibana-6.3.2-darwin-x86_64.tar.gz","230.13.157.228","win 7","success, info"
"Feb 19, 2023 @ 12:25:17.633",200,"https://www.elastic.co/downloads/beats/metricbeat","58.139.164.111",ios,"success, info"
"Feb 19, 2023 @ 12:24:49.174",200,"https://www.elastic.co/downloads/elasticsearch","34.52.49.238",osx,"success, info"
"Feb 19, 2023 @ 12:23:33.525",200,"https://artifacts.elastic.co/downloads/apm-server/apm-server-6.3.2-amd64.deb","82.141.5.48","win 7","success, info"
"Feb 19, 2023 @ 12:20:45.785",200,"https://artifacts.elastic.co/downloads/beats/filebeat/filebeat-6.3.2-linux-x86.tar.gz","127.155.255.9",ios,"success, info"
"Feb 19, 2023 @ 12:17:19.311",200,"https://www.elastic.co/downloads/beats","158.64.134.248",osx,"success, info"
"Feb 19, 2023 @ 12:15:04.312",200,"https://www.elastic.co/downloads/elasticsearch","209.50.125.228","win 8","success, security"
"Feb 19, 2023 @ 12:14:29.269",200,"https://artifacts.elastic.co/downloads/beats/filebeat/filebeat-6.3.2-linux-x86.tar.gz","192.41.143.247",ios,"success, login"
"Feb 19, 2023 @ 12:13:04.842",200,"https://cdn.elastic-elastic-elastic.org/styles/pretty-layout.css","196.126.226.181",osx,"warning, info"
"Feb 19, 2023 @ 12:09:00.354",200,"https://www.elastic.co/solutions/app-search","255.174.89.45","win xp","success, security"
"Feb 19, 2023 @ 12:03:51.832",200,"https://www.elastic.co/downloads/apm","213.63.205.151",ios,"success, info"
"Feb 19, 2023 @ 12:03:04.787",200,"https://artifacts.elastic.co/downloads/elasticsearch/elasticsearch-6.3.2.deb","43.48.253.233",osx,"warning, info"
"Feb 19, 2023 @ 11:59:05.139",200,"https://cdn.elastic-elastic-elastic.org/styles/main.css","74.212.36.153","win 7","warning, security"
"Feb 19, 2023 @ 11:54:17.140",200,"https://artifacts.elastic.co/downloads/elasticsearch/elasticsearch-6.3.2.tar.gz","251.250.144.158",osx,"error, info"
"Feb 19, 2023 @ 11:53:16.652",200,"https://artifacts.elastic.co/downloads/apm-server/apm-server-6.3.2-amd64.deb","253.69.5.67","win 8","success, info"
"Feb 19, 2023 @ 11:52:17.016",200,"https://www.elastic.co/downloads/enterprise","222.143.233.33",ios,"success, info"
"Feb 19, 2023 @ 11:48:47.113",200,"https://artifacts.elastic.co/downloads/apm-server/apm-server-6.3.2-windows-x86.zip","91.86.107.6","win 7","success, security"
"Feb 19, 2023 @ 11:48:31.904",200,"https://artifacts.elastic.co/downloads/apm-server/apm-server-6.3.2-windows-x86.zip","78.214.72.118",ios,"success, info"
"Feb 19, 2023 @ 11:48:02.862",200,"https://www.elastic.co/downloads","199.236.255.53",ios,"success, info"
"Feb 19, 2023 @ 11:45:42.316",404,"https://artifacts.elastic.co/downloads/apm-server/apm-server-6.3.2-amd64.deb","117.251.123.89",ios,"success, info"
"Feb 19, 2023 @ 11:40:31.878",200,"https://www.elastic.co/downloads/apm","182.133.96.127","win 7","warning, security"
"Feb 19, 2023 @ 11:38:27.536",200,"https://artifacts.elastic.co/downloads/elasticsearch/elasticsearch-6.3.2.deb","45.138.21.203","win xp","success, info"
"Feb 19, 2023 @ 11:38:10.243",200,"https://artifacts.elastic.co/downloads/apm-server/apm-server-6.3.2-windows-x86.zip","29.60.143.174",ios,"success, info"
"Feb 19, 2023 @ 11:34:36.164",200,"https://cdn.elastic-elastic-elastic.org/styles/app.css","209.2.133.228",osx,"success, info"
"Feb 19, 2023 @ 11:31:55.095",200,"https://artifacts.elastic.co/downloads/kibana/kibana-6.3.2-darwin-x86_64.tar.gz","160.206.91.131",ios,"success, security"
"Feb 19, 2023 @ 11:30:07.298",200,"https://cdn.elastic-elastic-elastic.org/styles/pretty-layout.css","125.112.134.51",osx,"success, info"
"Feb 19, 2023 @ 11:17:41.931",200,"https://artifacts.elastic.co/downloads/kibana/kibana-6.3.2-darwin-x86_64.tar.gz","159.148.160.139","win xp","warning, info"
"Feb 19, 2023 @ 11:14:53.723",404,"https://artifacts.elastic.co/downloads/apm-server/apm-server-6.3.2-amd64.deb","125.7.89.32",osx,"success, info"
"Feb 19, 2023 @ 11:14:06.604",200,"https://artifacts.elastic.co/downloads/kibana/kibana-6.3.2-darwin-x86_64.tar.gz","79.60.66.243","win xp","success, info"
"Feb 19, 2023 @ 11:09:53.406",200,"https://www.elastic.co/downloads/beats/filebeat","41.142.61.222","win xp","success, info"
"Feb 19, 2023 @ 11:09:02.787",200,"https://www.elastic.co/downloads/apm","52.178.170.119","win 7","success, info"
"Feb 19, 2023 @ 11:02:45.066",200,"https://www.elastic.co/downloads/apm","193.203.22.224",ios,"success, security"
"Feb 19, 2023 @ 11:00:42.541",200,"https://artifacts.elastic.co/downloads/beats/filebeat/filebeat-6.3.2-linux-x86_64.tar.gz","153.189.234.161",ios,"success, info"
"Feb 19, 2023 @ 10:58:43.351",200,"https://cdn.elastic-elastic-elastic.org/styles/ad-blocker.css","205.100.202.199",osx,"success, security"
"Feb 19, 2023 @ 10:58:14.895",200,"https://www.elastic.co/downloads/beats/metricbeat","56.28.213.27","win 8","success, info"
"Feb 19, 2023 @ 10:52:44.199",200,"https://artifacts.elastic.co/downloads/beats/metricbeat/metricbeat-6.3.2-i686.rpm","215.72.88.8","win xp","success, info"
"Feb 19, 2023 @ 10:52:26.929",200,"https://artifacts.elastic.co/downloads/kibana/kibana-6.3.2-windows-x86_64.zip","143.83.40.13",ios,"success, info"
"Feb 19, 2023 @ 10:51:17.952",200,"https://artifacts.elastic.co/downloads/beats/metricbeat/metricbeat-6.3.2-i686.rpm","191.105.163.245","win 7","success, info"
"Feb 19, 2023 @ 10:47:36.446",200,"https://artifacts.elastic.co/downloads/elasticsearch/elasticsearch-6.3.2.zip","100.150.230.55",osx,"success, login"
"Feb 19, 2023 @ 10:46:10.003",200,"https://artifacts.elastic.co/downloads/elasticsearch/elasticsearch-6.3.2.zip","112.90.188.57","win 8","success, info"
"Feb 19, 2023 @ 10:39:31.453",200,"https://www.elastic.co/downloads/beats","112.55.22.55","win xp","success, info"
"Feb 19, 2023 @ 10:29:15.458",200,"https://artifacts.elastic.co/downloads/apm-server/apm-server-6.3.2-amd64.deb","176.119.177.131",osx,"success, info"
"Feb 19, 2023 @ 10:28:00.135",200,"https://artifacts.elastic.co/downloads/beats/metricbeat/metricbeat-6.3.2-i686.rpm","216.23.106.230",ios,"success, security"
"Feb 19, 2023 @ 10:21:33.565",200,"https://artifacts.elastic.co/downloads/beats/metricbeat/metricbeat-6.3.2-i686.rpm","78.142.163.191","win 8","warning, info"
"Feb 19, 2023 @ 10:14:51.354",200,"https://www.elastic.co/downloads/beats/filebeat","166.197.254.247",ios,"success, info"
"Feb 19, 2023 @ 10:14:32.801",200,"https://cdn.elastic-elastic-elastic.org/styles/ad-blocker.css","171.142.135.67","win 8","success, info"
"Feb 19, 2023 @ 10:06:20.410",200,"https://artifacts.elastic.co/downloads/kibana/kibana-6.3.2-linux-x86_64.tar.gz","227.130.214.180",osx,"error, info"
"Feb 19, 2023 @ 09:59:43.814",404,"https://artifacts.elastic.co/downloads/elasticsearch/elasticsearch-6.3.2.zip","35.125.203.87",osx,"success, info"
"Feb 19, 2023 @ 09:59:04.719",200,"https://artifacts.elastic.co/downloads/beats/filebeat/filebeat-6.3.2-linux-x86_64.tar.gz","189.151.193.226",osx,"success, info"
"Feb 19, 2023 @ 09:57:41.444",200,"https://www.elastic.co/solutions/enterprise-search","105.32.126.44","win 8","success, info"
"Feb 19, 2023 @ 09:55:22.281",200,"https://www.elastic.co/downloads/beats/metricbeat","135.201.60.64",ios,"success, info"
"Feb 19, 2023 @ 09:53:59.226",200,"https://www.elastic.co/downloads/beats","44.73.239.228",ios,"success, info"
"Feb 19, 2023 @ 09:50:34.313",200,"https://artifacts.elastic.co/downloads/beats/metricbeat/metricbeat-6.3.2-amd64.deb","0.72.176.46",osx,"success, info"
"Feb 19, 2023 @ 09:45:20.320",200,"https://www.elastic.co/downloads/beats","49.213.192.103",ios,"success, info"
"Feb 19, 2023 @ 09:43:47.497",200,"https://cdn.elastic-elastic-elastic.org/styles/app.css","107.142.75.46","win xp","success, info"
"Feb 19, 2023 @ 09:41:05.432",200,"https://artifacts.elastic.co/downloads/beats/filebeat/filebeat-6.3.2-linux-x86_64.tar.gz","126.185.141.194","win 8","success, info"
"Feb 19, 2023 @ 09:40:17.011",200,"https://cdn.elastic-elastic-elastic.org/styles/semantic-ui.css","69.186.242.156","win xp","success, security"
"Feb 19, 2023 @ 09:39:26.776",200,"https://artifacts.elastic.co/downloads/elasticsearch/elasticsearch-6.3.2.tar.gz","197.207.29.94",osx,"success, info"
"Feb 19, 2023 @ 09:35:18.251",200,"https://artifacts.elastic.co/downloads/beats/metricbeat/metricbeat-6.3.2-i686.rpm","27.125.25.29","win 7","success, info"
"Feb 19, 2023 @ 09:29:57.966",200,"https://www.elastic.co/solutions/app-search","201.146.165.145",ios,"success, info"
"Feb 19, 2023 @ 09:29:37.829",200,"https://cdn.elastic-elastic-elastic.org/styles/pretty-layout.css","159.54.243.182","win xp","success, info"
"Feb 19, 2023 @ 09:29:24.912",200,"https://artifacts.elastic.co/downloads/elasticsearch/elasticsearch-6.3.2.zip","85.128.150.229","win 8","success, info"
